,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
E2P69_RS13505,116.0721111,-0.486990721,0.620070495,-0.785379605,0.432231035,0.6626414
E2P69_RS13510,124.3620804,-1.010710658,0.446073181,-2.265795617,0.0234639,0.100958679
E2P69_RS13515,14.91187597,0.633813718,1.247475763,0.50807698,0.611399359,NA
E2P69_RS13520,25.39056328,0.265868257,1.133599215,0.234534617,0.814569962,NA
E2P69_RS13525,145.2885817,0.673435379,0.456788053,1.474284133,0.140405105,0.34226875
E2P69_RS13530,240.8715166,0.17005483,0.392857776,0.432866142,0.665112019,0.835659644
E2P69_RS13535,545.6950981,-0.350160604,0.287045968,-1.219876408,0.22251173,0.452173108
E2P69_RS13540,179.2268846,0.043158195,0.419860715,0.102791697,0.918128295,0.964965986
E2P69_RS13545,77.92748646,-0.927703771,0.570369516,-1.62649606,0.103844171,0.278419341
E2P69_RS13550,55.37500702,-0.690508242,0.616914614,-1.119293052,0.263015139,NA
E2P69_RS13555,111.1985055,-0.440563849,0.563476988,-0.781866621,0.434292964,0.663524662
E2P69_RS13560,324.9142773,-1.539243815,0.323279125,-4.761346145,1.92E-06,4.11E-05
E2P69_RS13565,69.37982113,-1.494537503,0.600567346,-2.488542729,0.012826782,0.064463272
E2P69_RS13570,94.08502553,-0.756372306,0.502045537,-1.506581077,0.131918071,0.327748493
E2P69_RS13575,395.311546,0.07817587,0.312497607,0.250164699,0.802459984,0.913288958
E2P69_RS13580,121.0185316,-0.923442454,0.438253585,-2.107096179,0.035109244,0.135496012
E2P69_RS13585,1222.992741,-0.966509673,0.224542153,-4.304357384,1.67E-05,0.000270643
E2P69_RS13590,72.10622178,-0.303411486,0.529575821,-0.572933042,0.566690031,0.769641087
E2P69_RS13595,71.34371539,-0.877791611,0.539659535,-1.626565555,0.1038294,0.278419341
E2P69_RS13600,74.07524624,0.04944494,0.507405826,0.097446535,0.922371791,0.967287011
E2P69_RS22915,10.3328739,0.87230256,1.434353373,0.608150388,0.543087736,NA
E2P69_RS13610,47.88179129,-0.210816531,0.744513791,-0.283160009,0.777054183,NA
E2P69_RS13620,470.2005139,0.138799449,0.288362549,0.481336602,0.630277287,0.813665261
E2P69_RS13625,85.88543165,-1.402337242,0.551809894,-2.541341244,0.011042808,0.057635279
E2P69_RS13630,15.81769821,1.27050763,1.208314472,1.051471004,0.29304232,NA
E2P69_RS13635,424.5693594,0.681304684,0.463250779,1.470703807,0.141371236,0.342912226
E2P69_RS13640,194.3291415,0.122624244,0.398208214,0.307940016,0.758127976,0.890717178
E2P69_RS13645,352.7189461,-0.653756956,0.302800897,-2.159032432,0.030847651,0.122936962
E2P69_RS13650,179.8607175,-0.292323852,0.40805457,-0.716384215,0.473754139,0.69628548
E2P69_RS13655,40.13299499,-0.363874704,0.662773809,-0.549017929,0.582993146,NA
E2P69_RS13660,46.53290445,-0.107178922,0.741351888,-0.144572266,0.885048595,NA
E2P69_RS13665,1628.844667,-0.059471876,0.198531579,-0.29955877,0.764513737,0.894811261
E2P69_RS13670,752.5806117,0.261311575,0.252663886,1.034226061,0.301030493,0.540481891
E2P69_RS13675,666.3780802,0.296626156,0.275698519,1.075907689,0.281968543,0.521617248
E2P69_RS13680,389.9239734,0.040125319,0.27244555,0.147278304,0.882912357,0.946879827
E2P69_RS13685,240.1844656,0.137714931,0.316473477,0.435154732,0.663450118,0.834628454
E2P69_RS13690,179.3566453,0.100498262,0.406113451,0.247463515,0.804549524,0.914036754
E2P69_RS13700,44.11962669,1.292416843,0.744740632,1.735391877,0.082671418,NA
E2P69_RS13705,314.1532587,0.450938367,0.338853176,1.330778043,0.183262055,0.400019962
E2P69_RS13710,320.2062967,0.06810616,0.301994911,0.225520886,0.821574079,0.920429779
E2P69_RS13715,83.41517516,0.681351279,0.807197718,0.844094654,0.398616515,0.636936475
E2P69_RS13720,231.4421573,0.469304937,0.39493489,1.18830964,0.234711441,0.465590319
E2P69_RS13725,61.02626748,-0.58378045,0.630443756,-0.925983394,0.35445461,NA
E2P69_RS13730,29.61248387,-0.038705955,1.025909011,-0.037728449,0.969904193,NA
E2P69_RS13735,12.10104953,0.883659583,1.724343209,0.512461544,0.608328028,NA
E2P69_RS13740,125.8222182,0.996665059,0.44601489,2.234600416,0.025443594,0.107222225
E2P69_RS13750,69.33360043,-0.564425975,0.591409787,-0.954373748,0.33989449,0.580435797
E2P69_RS13755,1341.535103,-0.28600507,0.213155791,-1.341765424,0.179672067,0.395604416
E2P69_RS13760,385.8442079,-0.353115325,0.323125509,-1.092811666,0.274476498,0.514077993
E2P69_RS13765,134.9821796,0.454033064,0.435775359,1.041897056,0.297459409,0.537169532
E2P69_RS13770,153.1525919,-0.068802044,0.430109105,-0.159964166,0.872909302,0.94362058
E2P69_RS13775,402.8841834,-0.332247287,0.278320853,-1.193756353,0.23257329,0.463193455
E2P69_RS13780,28.51472748,-0.923941832,0.864183647,-1.069149868,0.285002144,NA
E2P69_RS13785,77.30360484,-0.351917558,0.537068713,-0.655256115,0.512302871,0.727465947
E2P69_RS13790,106.4384503,-1.215589148,0.581265964,-2.091278729,0.036503085,0.139177889
E2P69_RS13795,212.0318002,-0.5574045,0.523133889,-1.06551021,0.286645108,0.527035711
E2P69_RS13800,57.41712775,-2.148718624,0.717182689,-2.996054782,0.002734973,NA
E2P69_RS13805,228.6746506,0.163845466,0.38510358,0.425458174,0.670502706,0.839517062
E2P69_RS13810,35.53886694,0.613875666,0.747416151,0.821330481,0.41145805,NA
E2P69_RS23175,279.5074099,0.541740799,0.432751853,1.251850906,0.210624197,0.436231067
E2P69_RS13825,746.6651457,1.047735998,0.309659389,3.383511162,0.000715653,0.006741298
E2P69_RS13830,2627.970142,0.32723889,0.208371691,1.570457525,0.116308709,0.300627719
E2P69_RS13835,30.7858287,0.124709228,1.15274,0.108185044,0.913848908,NA
E2P69_RS13840,1567.819902,-0.263046245,0.194771201,-1.350539734,0.176842917,0.391586114
E2P69_RS13845,975.79443,0.271725592,0.210974391,1.287955333,0.197761512,0.41920205
E2P69_RS13850,168.3458836,-0.487088093,0.385236299,-1.264387842,0.206090855,0.42987453
E2P69_RS13855,163.9663054,-0.057996564,0.39130202,-0.148214322,0.882173629,0.946663934
E2P69_RS13860,851.0417548,-0.456906095,0.237722872,-1.922011509,0.05460431,0.183560098
E2P69_RS13865,60.56370543,-0.449062758,0.663117623,-0.677199252,0.498279542,NA
E2P69_RS13870,76.90245892,-0.513084741,0.614154184,-0.835433111,0.403473893,0.639142609
E2P69_RS13875,783.2619239,-0.327482708,0.263077088,-1.24481653,0.213199198,0.439497236
E2P69_RS13880,1602.623811,0.142321583,0.207184815,0.686930571,0.492126481,0.712357069
E2P69_RS13885,267.9464595,-0.406357162,0.303514402,-1.338839801,0.180622831,0.396717103
E2P69_RS13890,1136.041916,-0.206153534,0.233830726,-0.881635776,0.377973802,0.618099461
E2P69_RS13895,328.556927,-0.371385076,0.346009356,-1.073338246,0.283119381,0.521941172
E2P69_RS13900,169.3104441,0.480222861,0.427212282,1.124084868,0.260977024,0.497253681
E2P69_RS13905,1229.682261,0.156856968,0.195730115,0.801394142,0.422903505,0.65594005
E2P69_RS13910,661.352079,0.181669879,0.256942009,0.707046228,0.47953775,0.702750205
E2P69_RS13915,278.9035115,-0.772426083,0.333871454,-2.313543352,0.020692784,0.092135981
E2P69_RS13920,2443.171207,0.500462051,0.242388746,2.064708282,0.03895061,0.145056026
E2P69_RS13925,3945.535763,-0.437105987,0.187298897,-2.333734976,0.019609603,0.088683739
E2P69_RS13930,197.4062279,-0.835306025,0.357594359,-2.335903811,0.019496255,0.088284457
E2P69_RS13935,664.8309834,0.029902816,0.228152357,0.131065121,0.895723793,0.952878568
E2P69_RS13940,44.43809425,-0.889705425,0.870198449,-1.022416698,0.306583721,NA
E2P69_RS13950,335.3291972,-0.856429788,0.317666501,-2.696002841,0.007017707,0.040530133
E2P69_RS13955,644.5719408,0.740871923,0.250734634,2.954804887,0.003128668,0.021361045
E2P69_RS13960,202.7106664,-0.400349298,0.357941903,-1.118475638,0.263363906,0.500112924
E2P69_RS13965,129.3022256,0.136810412,0.47075402,0.290619743,0.771342159,0.899884654
E2P69_RS13970,273.1574992,-0.072921973,0.334532889,-0.217981477,0.827443544,0.921837536
E2P69_RS13975,144.9270633,-0.237461301,0.410973852,-0.577801484,0.563398153,0.767450368
E2P69_RS13980,790.3573554,-0.054834104,0.286700449,-0.191259219,0.84832251,0.930750608
E2P69_RS13985,125.8562372,-0.901105103,0.488406126,-1.844991402,0.065038789,0.206611051
E2P69_RS13990,187.8258185,-0.409008544,0.424549897,-0.963393343,0.335350166,0.574702275
E2P69_RS13995,1708.624912,-0.471637955,0.206372568,-2.285371348,0.022291063,0.097433515
E2P69_RS14000,17.4498791,-1.538095567,1.115714223,-1.37857485,0.168025875,NA
E2P69_RS14005,2580.431869,0.551294599,0.189270892,2.912727845,0.003582867,0.023946369
E2P69_RS14010,957.4005131,-0.059745016,0.20964246,-0.284985282,0.775655418,0.900967371
E2P69_RS14015,569.7645673,0.24126081,0.255631975,0.943781817,0.345281154,0.585664664
E2P69_RS14025,790.3312968,-0.271220728,0.265752824,-1.02057515,0.307455768,0.546777724
E2P69_RS14030,332.3102273,0.26650661,0.310978565,0.856993505,0.391448474,0.629139131
E2P69_RS14035,2443.753797,0.40945603,0.2416467,1.694440806,0.090181551,0.2529904
E2P69_RS14040,537.7653505,0.15708542,0.28993253,0.541799913,0.587956351,0.785556001
E2P69_RS14045,254.1196915,-0.416996129,0.342057924,-1.219080455,0.222813658,0.452173108
E2P69_RS14055,2077.422765,0.37259486,0.219950582,1.693993515,0.090266515,0.2529904
E2P69_RS14060,416.8213746,0.08611052,0.322382498,0.267106683,0.789387022,0.908063981
E2P69_RS14065,520.179888,-0.613687167,0.279839746,-2.192995011,0.028307739,0.115828296
E2P69_RS14070,93.30249218,-0.480325952,0.549466676,-0.874167574,0.382027002,0.621783177
E2P69_RS14075,1127.793502,-0.750218497,0.240767469,-3.115946272,0.001833557,0.014291196
E2P69_RS14080,1203.426315,0.316633175,0.201920395,1.568108933,0.116855712,0.301378239
E2P69_RS14085,76.70053303,0.589963377,0.601448864,0.980903636,0.326640264,0.568117821
E2P69_RS14090,144.248181,0.603042471,0.421702892,1.430017396,0.152712026,0.357961056
E2P69_RS14100,189.7794175,0.42502717,0.519933484,0.817464509,0.413663024,0.648857895
E2P69_RS14105,200.4503256,0.48933804,0.408708409,1.197279107,0.231197785,0.461823031
E2P69_RS14110,297.5721591,-0.333627166,0.295334149,-1.12965997,0.258619531,0.495373129
E2P69_RS14115,682.7372273,0.69991833,0.262537542,2.665974264,0.007676557,0.04313319
E2P69_RS14120,222.8261873,0.371507003,0.356369651,1.042476546,0.297190794,0.537169532
E2P69_RS14125,412.9583962,0.136566808,0.27870336,0.490007756,0.624128411,0.809548944
E2P69_RS14130,1445.358882,0.316986783,0.233840132,1.355570493,0.175235865,0.389859493
E2P69_RS14135,400.3138862,-0.191058169,0.291159722,-0.656197112,0.511697307,0.727367495
E2P69_RS14140,127.1273927,-0.683354807,0.437365967,-1.562432514,0.118186133,0.30347649
E2P69_RS14145,212.9615855,0.034538652,0.621853357,0.055541474,0.95570709,0.980831564
E2P69_RS14150,307.5300213,-0.106615141,0.479767824,-0.222222366,0.824140784,0.920490299
E2P69_RS14155,132.8685559,0.034148606,0.40931071,0.083429545,0.933509997,0.9741575
E2P69_RS14160,1311.083268,-0.159059361,0.239232115,-0.664874618,0.506130691,0.722780067
E2P69_RS14165,2006.935292,-0.333286904,0.215907194,-1.543658171,0.122671165,0.311055972
E2P69_RS14170,170.9681839,-1.331786981,0.389817891,-3.416433701,0.000634471,0.006140774
E2P69_RS14175,4921.404045,0.402089927,0.182073808,2.208389728,0.027217117,0.112410204
E2P69_RS14180,205.3459411,-0.386048933,0.364605073,-1.058813938,0.289684524,0.529060954
E2P69_RS14185,130.9686752,0.206017695,0.442305623,0.465781316,0.64137204,0.823212538
E2P69_RS14190,687.6626232,-0.700125429,0.246055086,-2.845401168,0.004435552,0.027904375
E2P69_RS14195,495.975772,-0.432687807,0.27173278,-1.59232834,0.111310948,0.292211976
E2P69_RS14200,512.6100507,-0.176821863,0.254752929,-0.694091579,0.487624779,0.707537931
E2P69_RS14205,483.9790641,1.752117144,0.357054762,4.907138423,9.24E-07,2.19E-05
E2P69_RS14210,240.2917412,1.226408447,0.423378742,2.896717108,0.003770896,0.024739045
E2P69_RS14215,96.45327611,0.993082132,0.557145053,1.782448085,0.07467619,0.225243337
E2P69_RS14220,97.25894037,0.710972229,0.451671182,1.57409252,0.115466062,0.299548553
E2P69_RS14230,65.82259535,-1.378491435,0.676508381,-2.03765611,0.041584336,0.151188459
E2P69_RS14235,559.1877781,-0.120424694,0.235971202,-0.5103364,0.609815806,0.802233414
E2P69_RS14240,437.3791866,0.457854192,0.363733947,1.258761235,0.208116586,0.433074266
E2P69_RS14250,2336.799483,0.528673017,0.249090995,2.122409195,0.033803391,0.131881889
E2P69_RS14255,1835.182272,-0.451206603,0.214284749,-2.105640298,0.035235609,0.135518616
E2P69_RS14260,921.518904,-0.580260059,0.221887134,-2.615113588,0.008919779,0.048419692
E2P69_RS14265,2415.202296,-0.310243748,0.19883605,-1.560299296,0.11868917,0.304439587
E2P69_RS14270,1298.40922,-0.573514352,0.215461648,-2.661793218,0.007772561,0.043327109
E2P69_RS14275,1908.01141,-0.135636062,0.245950044,-0.551478095,0.581305979,0.782202913
E2P69_RS14280,3160.790799,-0.17586136,0.181576686,-0.968523897,0.33278279,0.57323013
E2P69_RS14285,3451.989182,0.756117098,0.225906111,3.347041369,0.00081679,0.007572505
E2P69_RS14290,587.4667753,0.758353359,0.283419839,2.675724328,0.007456795,0.042303204
E2P69_RS14295,1169.420576,0.393387916,0.2199174,1.788798503,0.073647272,0.223200999
E2P69_RS14300,1200.451037,0.729835116,0.247616149,2.947445546,0.003204112,0.021666192
E2P69_RS14305,5953.5045,0.563116896,0.196871881,2.86032162,0.004232116,0.026864403
E2P69_RS14310,1233.720501,0.273139385,0.222939207,1.225174292,0.220509558,0.448688741
E2P69_RS14315,1688.056379,0.130996675,0.21278578,0.615627016,0.538140716,0.747288034
E2P69_RS14325,1592.563356,-0.666106973,0.257784473,-2.583968563,0.00976707,0.051957768
E2P69_RS14330,2195.997909,-1.231313371,0.259153551,-4.751288831,2.02E-06,4.26E-05
E2P69_RS14335,6663.395067,-1.04389252,0.194205137,-5.375205495,7.65E-08,2.47E-06
E2P69_RS14340,123.2171323,-1.516003855,0.485977466,-3.119494135,0.001811619,0.014176453
E2P69_RS14345,227.0515458,-0.710516578,0.448117343,-1.585559204,0.112839337,0.29534397
E2P69_RS14350,3814.118612,0.814094663,0.223610929,3.640674749,0.000271924,0.003080353
E2P69_RS14355,7807.258808,-0.524678561,0.16822145,-3.118975375,0.001814811,0.014176453
E2P69_RS14360,400.0192685,0.105844427,0.303574754,0.348660174,0.727344446,0.87365649
E2P69_RS14365,182.9020905,-0.787658764,0.380952349,-2.06760443,0.038677235,0.144496182
E2P69_RS14370,92.08470378,-0.729172715,0.551228951,-1.322812805,0.185897638,0.40451969
E2P69_RS14375,204.935942,0.501214169,0.364839348,1.373794168,0.169505592,0.383045671
E2P69_RS14380,215.7469005,-0.071221892,0.356836926,-0.19959227,0.841799474,0.928536557
E2P69_RS14385,140.1700749,-0.228696633,0.453644542,-0.504131786,0.614168771,0.804954085
E2P69_RS14390,575.6278106,0.151117699,0.249797421,0.604961006,0.545204907,0.753237995
E2P69_RS14395,252.0116183,-0.220456363,0.376433999,-0.585644132,0.558114685,0.763291163
E2P69_RS14400,144.1639126,-0.065559632,0.400875333,-0.163541197,0.870092339,0.942310271
E2P69_RS14410,7211.025614,0.840732533,0.246910403,3.40501058,0.000661615,0.006351143
E2P69_RS14415,450.1096137,0.478555125,0.311534032,1.536124708,0.124507797,0.314116821
E2P69_RS14420,686.5803926,0.830548149,0.300043624,2.768091317,0.005638565,0.034190475
E2P69_RS14425,2633.248067,1.063876992,0.232655798,4.572750826,4.81E-06,9.22E-05
E2P69_RS14430,1753.380418,0.852764169,0.245774923,3.469695603,0.000521049,0.005170856
E2P69_RS14435,3015.459724,0.920214229,0.213393622,4.312285536,1.62E-05,0.000264758
E2P69_RS14440,2132.164324,1.127076064,0.218071575,5.16837678,2.36E-07,6.76E-06
E2P69_RS14445,9651.42244,1.019510605,0.204775197,4.978682075,6.40E-07,1.59E-05
E2P69_RS14450,441.5155437,1.062663267,0.275307707,3.859911074,0.000113428,0.001447855
E2P69_RS14460,308.3937647,-0.547456502,0.307718094,-1.779084534,0.075225904,0.225934237
E2P69_RS14465,2716.865494,0.149524912,0.236000545,0.633578671,0.526355824,0.736393808
E2P69_RS14475,409.6206422,0.313672223,0.310046636,1.011693683,0.311684537,0.552741226
E2P69_RS14480,1934.578199,0.234174398,0.229767509,1.019179776,0.308117626,0.547678303
E2P69_RS14485,2414.750285,0.673445194,0.274658428,2.451937118,0.014208949,0.06971884
E2P69_RS14490,2028.779686,0.655475323,0.257182622,2.548676573,0.010813253,0.056689123
E2P69_RS14495,1315.564004,0.982603127,0.314427128,3.125058363,0.001777698,0.01397953
E2P69_RS14500,4229.893238,0.88793268,0.251130152,3.53574699,0.000406624,0.004238273
E2P69_RS14505,2861.024617,0.751894467,0.249794024,3.010057869,0.002611979,0.018404005
E2P69_RS14510,2206.613599,0.554585459,0.266635656,2.079937348,0.03753128,0.141414651
E2P69_RS14515,11197.79859,1.271756695,0.253814779,5.010569909,5.43E-07,1.38E-05
E2P69_RS14520,7722.338095,1.154134296,0.247562555,4.661990569,3.13E-06,6.30E-05
E2P69_RS14525,7095.384509,0.776540061,0.233155055,3.330573562,0.000866673,0.007889632
E2P69_RS14530,632.6204873,0.961426947,0.331382492,2.901260535,0.003716647,0.024488741
E2P69_RS14535,1595.26898,1.398073537,0.231068868,6.050462582,1.44E-09,6.36E-08
E2P69_RS14540,2955.310175,1.163282908,0.267648523,4.346307962,1.38E-05,0.000234497
E2P69_RS14545,1718.75123,0.936543031,0.268506269,3.487974541,0.000486694,0.004898927
E2P69_RS23180,3347.724071,0.90515172,0.213692549,4.235766401,2.28E-05,0.000344397
E2P69_RS14560,418.668744,0.18767853,0.37558553,0.499695849,0.617289256,0.806643193
E2P69_RS14565,1290.578621,0.208688334,0.314157156,0.66428006,0.50651108,0.723017755
E2P69_RS23185,875.3054707,0.698342525,0.261144678,2.674159513,0.007491681,0.042432784
E2P69_RS14580,20.24804236,0.174132679,1.227235815,0.141890154,0.887166771,NA
E2P69_RS14585,115.4792139,-0.328681999,0.506335566,-0.649138676,0.516248745,0.730136129
E2P69_RS14590,412.7392363,0.023879354,0.294109186,0.081192139,0.935289151,0.975053263
E2P69_RS14595,180.4480002,-0.422203955,0.46401567,-0.909891588,0.362879686,0.603885279
E2P69_RS14600,90.90802655,-0.1519963,0.549357806,-0.276679968,0.782025855,0.905381888
E2P69_RS14605,201.1291546,-0.819268768,0.352293559,-2.32552866,0.020043709,0.090391511
E2P69_RS14610,136.071588,-0.465223794,0.490807596,-0.94787407,0.343193567,0.583528444
E2P69_RS14615,22.10019031,-1.868910314,1.033090367,-1.809048244,0.070443509,NA
E2P69_RS14620,36.43305108,-0.189676784,0.786321317,-0.241220452,0.80938426,NA
E2P69_RS14625,190.4131992,-0.369238609,0.397255406,-0.929474095,0.352643444,0.592730369
E2P69_RS14630,58.7061538,0.08078086,0.914090669,0.088372918,0.929580285,NA
E2P69_RS14635,103.4698214,-0.145263274,0.526802392,-0.275745282,0.782743714,0.905871584
E2P69_RS14640,112.1126649,0.696184721,0.443684253,1.569099458,0.116624766,0.30106299
E2P69_RS14645,121.8215252,0.394356378,0.424141699,0.929775071,0.352487556,0.592730369
E2P69_RS14650,414.7023516,0.695944873,0.313492534,2.219972719,0.02642062,0.110284174
E2P69_RS14655,295.8306214,1.337903065,0.348364248,3.84052919,0.000122769,0.001528327
E2P69_RS14660,150.9006917,0.314965258,0.434697058,0.724562663,0.468720371,0.691805234
E2P69_RS14665,522.5313364,0.74109848,0.294126934,2.519655274,0.011746982,0.060592411
E2P69_RS14670,2206.962198,0.107474543,0.197978009,0.542861014,0.5872255,0.785556001
E2P69_RS14675,28.53374768,-0.761552373,0.845440121,-0.90077624,0.367707303,NA
E2P69_RS14680,259.5276214,-0.466104942,0.396470909,-1.175634659,0.239740899,0.472639725
E2P69_RS14685,32.32920487,-0.272097601,0.887435195,-0.306611235,0.759139301,NA
E2P69_RS14690,170.8659357,-0.119113994,0.423315483,-0.281383505,0.778416269,0.902389113
E2P69_RS14695,1763.537793,0.81084717,0.203374346,3.98696879,6.69E-05,0.00090333
E2P69_RS14700,61.87304011,0.072965514,0.557326789,0.130920522,0.89583818,NA
E2P69_RS14705,128.0492332,-1.095108417,0.552007516,-1.983865047,0.047270886,0.166535333
E2P69_RS14710,238.1127573,-0.002199595,0.38925707,-0.005650751,0.995491377,0.998978033
E2P69_RS14715,101.5221994,0.003192133,0.490850649,0.006503267,0.99481118,0.998978033
E2P69_RS14720,375.51993,0.193629349,0.378819697,0.511138547,0.609254046,0.802072118
E2P69_RS14725,516.0158075,0.049172617,0.349551115,0.140673609,0.888127794,0.948993944
E2P69_RS14730,368.4633527,-0.149788735,0.275547871,-0.543603313,0.586714479,0.785332489
E2P69_RS14735,231.0645584,0.706331108,0.31728971,2.226139348,0.026004849,0.109065575
E2P69_RS14740,183.0381033,0.014976018,0.399646752,0.037473138,0.970107758,0.987486169
E2P69_RS14745,54.39825929,-0.660742195,0.736358509,-0.897310463,0.369553275,NA
E2P69_RS14750,97.51809667,-0.529124867,0.533112171,-0.992520703,0.320943585,0.562049499
E2P69_RS14755,114.963464,1.124088106,0.429832725,2.615175719,0.008918156,0.048419692
E2P69_RS14760,195.5599899,-0.643543473,0.464165408,-1.386452893,0.165608655,0.376735126
E2P69_RS14770,188.9449949,0.514692457,0.450981409,1.141272007,0.253756748,0.489318567
E2P69_RS14780,54.2217825,-0.924838509,1.080435586,-0.855986716,0.392005127,NA
E2P69_RS14785,92.91323298,-0.280283107,0.57418747,-0.488138668,0.625451623,0.810693918
E2P69_RS23190,200.0947409,-0.268779316,0.381585342,-0.704375369,0.481199041,0.704050441
E2P69_RS14795,69.41456864,0.301963561,0.899509826,0.335697901,0.737098689,0.880729785
E2P69_RS14800,123.7689667,-0.200380154,0.475044815,-0.421813159,0.6731614,0.840676219
E2P69_RS14805,23.99848484,-0.911986456,1.132076932,-0.805586997,0.420481026,NA
E2P69_RS14810,77.63101315,-0.377137809,0.654377912,-0.576330286,0.564391956,0.768000332
E2P69_RS14815,252.2095811,0.210949349,0.361909491,0.582878743,0.559974931,0.764944429
E2P69_RS14825,2023.248141,-0.145859862,0.295247323,-0.494026026,0.621287799,0.808453233
E2P69_RS14835,437.9314193,0.209394874,0.272739447,0.767746932,0.442637548,0.66985055
E2P69_RS22920,47.10587471,1.154208688,1.033752456,1.116523285,0.264198209,NA
E2P69_RS14845,346.9153387,0.046471266,0.308160805,0.150802001,0.880131908,0.945580956
E2P69_RS14855,2.664600524,0.981528339,2.70080303,0.363420926,0.716290472,NA
E2P69_RS14865,11.92367191,2.236225015,1.408944402,1.58716342,0.112475637,NA
E2P69_RS15045,10.01626295,2.061951331,1.419980368,1.452098478,0.146474225,NA
E2P69_RS15050,564.1060382,0.019165558,0.265057714,0.072307113,0.942357504,0.978539442
E2P69_RS15055,1922.17056,0.02250502,0.201870797,0.111482297,0.911233903,0.961493194
E2P69_RS15065,169.0398552,0.227466545,0.519408871,0.437933501,0.66143449,0.834628454
E2P69_RS15070,2191.552237,-0.032844009,0.272110111,-0.120701171,0.903927731,0.95843059
E2P69_RS15075,139.5632606,-0.07008977,0.5133157,-0.136543203,0.891391873,0.949326955
E2P69_RS15080,52.42722321,-0.837376215,0.846480659,-0.989244356,0.322543602,NA
E2P69_RS15085,101.6870589,0.061121921,0.530306666,0.11525769,0.908240873,0.96088066
E2P69_RS15090,159.8129797,-0.957632185,0.387648198,-2.470364084,0.01349756,0.067163706
E2P69_RS15095,152.5464622,-0.044983535,1.292769984,-0.03479624,0.972242219,0.987592076
E2P69_RS15100,58.19186646,1.132214549,0.690029092,1.640821472,0.10083448,NA
E2P69_RS15105,61.47270357,0.437195788,0.651967026,0.670579601,0.502488381,NA
E2P69_RS15110,595.875691,0.615402475,0.270321946,2.27655388,0.02281288,0.099221944
E2P69_RS15115,31.58191031,-0.360513483,0.93768321,-0.38447258,0.700628215,NA
E2P69_RS15120,83.51141184,-0.745235542,0.70975551,-1.049989091,0.293723128,0.53284582
E2P69_RS15125,68.98990714,-0.540572595,0.674714844,-0.801186752,0.423023539,0.65594005
E2P69_RS15130,156.4572344,-0.647894795,0.367322634,-1.76383031,0.077760553,0.23098687
E2P69_RS15135,73.93817768,-0.506620693,0.648756046,-0.780910938,0.434854878,0.663524662
E2P69_RS15140,395.6295503,0.135583974,0.296897306,0.4566696,0.647908545,0.828239514
E2P69_RS15145,6726.972534,-0.010065278,0.181457542,-0.055469053,0.955764784,0.980831564
E2P69_RS15150,5140.403969,0.014248767,0.204584336,0.0696474,0.944474309,0.978929977
E2P69_RS15155,955.5664421,-0.265436269,0.277504842,-0.956510405,0.33881443,0.579157321
E2P69_RS15160,477.8561123,-0.896741102,0.26670851,-3.362251555,0.000773097,0.007243668
E2P69_RS15170,570.5946463,-0.698422929,0.277114355,-2.520341934,0.011724088,0.060562995
E2P69_RS15175,101.3825015,0.149853204,0.460372466,0.325504272,0.74479945,0.882883063
E2P69_RS15180,12.93386084,1.956598643,1.372784911,1.425276915,0.15407717,NA
E2P69_RS15185,318.3899663,0.542264324,0.313024773,1.732336767,0.083213619,0.241484004
E2P69_RS15190,268.6478942,0.026250282,0.307927564,0.085248237,0.932064043,0.972936777
E2P69_RS15195,54.49672608,0.48526193,0.616503116,0.787119996,0.431211625,NA
E2P69_RS15200,147.8406828,0.339576766,0.440041913,0.771691869,0.440296948,0.667455313
E2P69_RS15210,1047.169527,0.050049936,0.2600961,0.192428631,0.847406467,0.930319985
E2P69_RS15215,106.1779947,0.500734958,0.528909192,0.946731435,0.343775648,0.583954488
E2P69_RS15220,121.3801609,0.143458079,0.462182774,0.310392526,0.756262477,0.889844146
E2P69_RS15230,560.795805,-0.232132344,0.264453077,-0.87778273,0.380061638,0.620129687
E2P69_RS15235,790.5320568,0.547854143,0.254560646,2.152155696,0.031385094,0.124655789
E2P69_RS15240,105.4125127,1.296515672,0.630699691,2.055678306,0.039813534,0.147026291
E2P69_RS15245,461.8477227,0.535780432,0.26293508,2.03769095,0.04158085,0.151188459
E2P69_RS15250,126.4876397,-0.503389148,0.492080373,-1.022981561,0.306316564,0.54613019
E2P69_RS15255,134.9854325,-0.398998314,0.420495988,-0.948875435,0.34268397,0.58322494
E2P69_RS15260,224.5750691,-0.182189151,0.366143677,-0.497589233,0.618773594,0.806787333
E2P69_RS15265,734.0955705,-0.468635186,0.261265126,-1.79371504,0.072858663,0.222365439
E2P69_RS15270,186.0851751,-0.50125204,0.380828206,-1.316215636,0.188101677,0.408055547
E2P69_RS15275,1239.500724,0.084273393,0.241593003,0.348823813,0.727221584,0.87365649
E2P69_RS15280,21.93215346,0.607349802,0.882429459,0.688270088,0.491282715,NA
E2P69_RS15285,272.3042429,0.172373808,0.343908812,0.501219515,0.616216641,0.806138592
E2P69_RS15290,341.1375722,0.068905171,0.341232576,0.201930225,0.839971273,0.928236761
E2P69_RS15295,797.3776878,-0.205526113,0.275393159,-0.746300722,0.455485775,0.680524337
E2P69_RS15300,147.2670801,-0.813252027,0.421273455,-1.930461124,0.053549728,0.181225447
