"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"E2P69_RS06715",515.875850701854,0.137477534487901,0.384850777639688,0.357222961406129,0.720924897690198,0.7786813319744
"E2P69_RS06720",9517.15919351404,-2.88508843958455,0.63293318551327,-4.55828277868686,5.1573568033174e-06,1.72394792021003e-05
"E2P69_RS06725",4069.29393606281,-2.54839800286863,0.24377972547567,-10.4536913309592,1.40930859887319e-25,2.48719081114696e-24
"E2P69_RS06735",2492.60604419598,-3.99429413990164,0.337475271443879,-11.8358128072974,2.54862493771546e-32,6.84840184876444e-31
"E2P69_RS06740",292.640757255915,-1.514558870711,0.353742111268901,-4.28153398326865,1.85609370809963e-05,5.77343561929422e-05
"E2P69_RS06745",381.906130139077,-0.511206366319424,0.362622921435843,-1.40974642279989,0.158614571810196,0.224627572794786
"E2P69_RS06750",75.5151222185912,-0.801895217144776,0.817307649722718,-0.981142434451493,0.326522507012719,0.4142449715833
"E2P69_RS06755",860.167742159404,-0.742257050081065,0.291617861854348,-2.54530722281955,0.0109181631108341,0.0210625981271997
"E2P69_RS06760",88.0531129113829,-0.408309881042723,0.675833125588096,-0.604157839536823,0.545738708137753,0.629643197266915
"E2P69_RS06765",48.2906528590636,0.614968176238667,0.87133749947349,0.705774945540923,0.480328105265744,0.57012441106635
"E2P69_RS06770",351.780796667669,-1.19581277685251,0.476216532964191,-2.51106942761777,0.0120366021708885,0.0229754573976858
"E2P69_RS06775",217.857723278345,-1.69797817826946,0.600665964379451,-2.82682602138719,0.00470118618057492,0.00981967925882374
"E2P69_RS06780",190.793908938817,-0.972737791335214,0.744045281144395,-1.30736369947683,0.191089219732134,0.263231538877974
"E2P69_RS06785",131.338812446296,-1.66858048155066,1.42613403356611,-1.17000256797624,0.241999935420394,0.321611273460735
"E2P69_RS06790",1339.29919996184,-0.00693349644651927,0.272222398984358,-0.025469970407974,0.97968010085656,0.985120140045285
"E2P69_RS06795",64.7962388168377,1.58867752348736,0.891558290843096,1.78191099763655,0.0747637468247947,0.116713270436758
"E2P69_RS06800",159.305684371481,0.334976525194655,0.644385677078514,0.519838564248287,0.603176098117867,0.679042239403372
"E2P69_RS06805",106.694422900877,-0.0367382449270671,0.519875310626041,-0.070667416159514,0.943662454117562,0.95792203787464
"E2P69_RS06810",147.061144454866,-1.56082554441388,0.644105548698217,-2.42324499077584,0.0153825488911347,0.0284748071695893
"E2P69_RS06815",29.2648799580527,0.325224856628122,1.1436531969285,0.284373669834155,0.776124034841742,0.824211271064726
"E2P69_RS06820",83.7655805852705,-1.5500165092026,0.662114513971301,-2.34100971432532,0.0192316667091003,0.0347354257777115
"E2P69_RS06825",143.75095997889,-1.37258998517409,0.547828540800632,-2.50551017872872,0.012227487882264,0.0232651836590358
"E2P69_RS06830",368.425508014429,-0.76144587541383,0.311219954772639,-2.44664862820285,0.0144191332946213,0.0269791959443386
"E2P69_RS06835",773.685260801456,-0.288689857131574,0.371992219661766,-0.776064234338193,0.437711059988985,0.528469735945893
"E2P69_RS06840",50.6919664198202,-1.1673047001505,1.1407675657034,-1.02326252537758,0.30618373713803,0.391783491606727
"E2P69_RS06845",715.54585416649,1.06846492517026,0.423246555177026,2.52445037555796,0.0115879364128695,0.0221800345402581
"E2P69_RS06850",191.176906979268,1.53296355661256,0.81650919864953,1.87746024067826,0.0604550417374096,0.096510252524458
"E2P69_RS06855",302.604954967937,0.968588133809943,0.314492036954747,3.07984947151242,0.00207105238844584,0.00464009316722803
"E2P69_RS06860",99.0797685665876,0.748864041451925,0.691481633738568,1.08298471703885,0.278815206661278,0.361877636567225
