"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"E2P69_RS12150",111.963068153435,0.143298611976103,0.469707448754409,0.305080561009003,0.7603047959719,0.891662382226699
"E2P69_RS12155",46.5320567955726,1.31970154477148,0.909256737441344,1.45140694638693,0.146666576616847,NA
"E2P69_RS12165",880.112029113924,-0.286852479353579,0.239676063638117,-1.19683407262017,0.231371234855239,0.461824850082156
"E2P69_RS12170",249.62096399049,-0.220859200965418,0.321541593337629,-0.686875992225082,0.492160876936319,0.712359395828534
"E2P69_RS12175",53.9632967339072,0.293107210925109,0.761101337460159,0.385109310020694,0.700156430593514,NA
"E2P69_RS12180",102.828035377725,0.400625847445075,0.526867071200169,0.760392648059169,0.447019916556819,0.674743430175525
"E2P69_RS12185",54.4847784299062,-0.76723566567709,0.645341535220086,-1.18888313211613,0.234485658666319,NA
"E2P69_RS12190",23.149419774959,0.545003677001058,0.967584125635547,0.563262317520018,0.573256273705562,NA
"E2P69_RS12195",42.6577311664799,-1.23240256823202,0.707027748794387,-1.74307524751822,0.0813204716580412,NA
"E2P69_RS12200",26.7101512660662,0.0691004808944936,0.945218314748772,0.0731053131496502,0.941722313692204,NA
"E2P69_RS12205",66.0740900880248,0.0421262159347099,0.683056353316087,0.0616731192531868,0.950823146935932,0.980833848214281
"E2P69_RS12210",333.583714213158,-0.546492678736795,0.33344080054924,-1.63894963614716,0.101223749071676,0.274316359984242
"E2P69_RS12215",66.5371972476645,-0.883922812792279,0.549452537817954,-1.60873369755031,0.107674584110362,0.286508730982482
"E2P69_RS12220",31.5335528168026,1.95913920697876,0.915460675628503,2.14005828883226,0.0323500564198541,NA
"E2P69_RS12230",284.144934884201,-0.226562735086544,0.30593352028401,-0.740561985088189,0.458959064736686,0.683162793803385
"E2P69_RS12235",141.861258522526,-0.664357845139237,0.414592082725406,-1.60243736631907,0.109058927476178,0.288757126401493
"E2P69_RS12240",576.289520574015,-0.0712306227528193,0.261810270647248,-0.272069627279033,0.785568482847999,0.906331569159567
"E2P69_RS12245",257.950944100865,0.10271936234316,0.316537681157958,0.324509113630303,0.745552623591097,0.883181537629938
"E2P69_RS12250",971.169449780593,-0.749117828790931,0.241626700083901,-3.10031063839721,0.00193317780451511,0.0148702738107134
"E2P69_RS12260",742.784247384973,-0.410069086445563,0.305716791196253,-1.34133648610201,0.179811228757441,0.395602852161144
"E2P69_RS12265",118.120155946672,0.270676019358507,0.446251426233427,0.606554967550783,0.544146293239504,0.752365538101559
"E2P69_RS12270",484.97981927453,0.69874422851035,0.306115610002686,2.2826154749319,0.0224530286057274,0.0980198510259944
"E2P69_RS12275",1062.04406035245,0.176774462297543,0.202557742250819,0.872711456660345,0.382820371518698,0.62205716408369
"E2P69_RS12280",502.909113668832,-0.381161946941728,0.273966129103767,-1.39127398043194,0.164142360851563,0.374772221179557
"E2P69_RS12285",722.990827966619,-2.19600651239253,0.329666977036611,-6.66128749725712,2.71439061911336e-11,1.67768388616428e-09
"E2P69_RS12290",330.561089535462,1.0024559418899,0.382002341141831,2.62421413149848,0.00868491643329026,0.0474192239956667
"E2P69_RS12295",90.5293909614809,0.25967934336762,0.588013350084912,0.44162150966491,0.658763116262199,0.833628756678063
"E2P69_RS12300",183.470016725527,-0.700271481695636,0.495410935763871,-1.4135163984943,0.1575039432008,0.365310795099317
"E2P69_RS12305",353.763329782389,0.432520199807962,0.331433682726274,1.30499771854864,0.19189362465152,0.412693847384117
"E2P69_RS12315",521.389667764235,0.300540162051501,0.270700258775311,1.110232267273,0.266898951628073,0.504913634828189
"E2P69_RS12320",115.110305605959,0.344666448107778,0.468120284482532,0.736277532790057,0.461561816237052,0.684659220989297
"E2P69_RS12325",84.0355928428938,1.08480586079667,0.614572832163376,1.7651380015905,0.0775405752859632,0.23072250568619
"E2P69_RS12330",178.593443738594,0.204996608357288,0.415115398071372,0.493830412723072,0.62142595271869,0.808450380881811
"E2P69_RS12335",165.207238341523,0.0250249552191605,0.430398594658764,0.0581436731665009,0.95363418705752,0.980834429482643
"E2P69_RS12340",466.234753009592,-0.699770982807571,0.304630736804415,-2.29711220262337,0.0216123698387269,0.0951861115721829
"E2P69_RS12350",1049.57688580833,0.419171815068666,0.206383450550965,2.03103404827101,0.0422515408097836,0.152982711482906
"E2P69_RS12355",376.792068196113,0.26719799767095,0.297288126903372,0.898784625050962,0.368767391096996,0.609730629381936
"E2P69_RS12360",186.686799249706,0.709726562952856,0.396314240564354,1.79081771561426,0.073322551431558,0.222877781443813
"E2P69_RS12365",1999.84603180265,0.159139179356956,0.194030016377385,0.820178147320429,0.412114557662582,0.647728012862611
"E2P69_RS12370",46.9200794004554,-0.150948460399267,0.657826048641752,-0.229465617408945,0.818507041040025,NA
"E2P69_RS12375",2911.71907539273,-0.395202092662179,0.201154768091458,-1.9646667907096,0.049452816013783,0.17181683512481
"E2P69_RS12380",407.0368954199,0.0986929694217967,0.292424045934742,0.337499500447446,0.735740388661917,0.880140369866191
"E2P69_RS12385",1783.73257994597,0.175921690445221,0.195976419991672,0.897667640079848,0.36936276635293,0.610014309371717
"E2P69_RS12390",289.749637732979,0.420174131722595,0.342174583006157,1.22795249147724,0.219464802837418,0.447698031497523
"E2P69_RS12395",263.831255198237,1.11222113261557,0.347715419454232,3.19865346886627,0.00138071022439275,0.011445275577731
"E2P69_RS12400",515.895543648614,1.60619130238834,0.344415956939559,4.66352173883224,3.10843331602102e-06,6.29368423697818e-05
"E2P69_RS12405",461.217794116346,1.88509094420183,0.381791184657475,4.93749206360813,7.91336258428365e-07,1.89651540030145e-05
